"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"70",74,1260,-3.74872136116028,-1.9794602394104,-1.11216151714325,-0.292112022638321,-0.428441345691681,-0.854081332683563,-1.37852430343628,-1.37592625617981,-1.15420639514923,7.7416672706604
"71",74,1320,-3.60867071151733,-2.50044226646423,-1.56889677047729,-0.619076311588287,-0.545620024204254,-0.831734418869019,-1.34777069091797,-1.37461590766907,-1.14416074752808,7.7416672706604
"72",74,1380,-3.95271301269531,-2.84136414527893,-1.95475399494171,-0.918477714061737,-0.681143403053284,-0.838734447956085,-1.31920385360718,-1.37290143966675,-1.13414740562439,7.7416672706604
"73",105,0,5.69459962844849,5.69459962844849,5.69459962844849,5.69459962844849,5.69459962844849,5.69459962844849,5.69459962844849,5.69459962844849,5.69459962844849,7.7416672706604
"74",105,60,2.22797846794128,3.96439337730408,5.0726170539856,5.62068128585815,5.68809366226196,5.69427728652954,5.69459676742554,5.69460582733154,5.69708681106567,7.7416672706604
"75",105,120,1.9608770608902,3.33290123939514,4.39304876327515,5.38570022583008,5.63944435119629,5.68868255615234,5.69446134567261,5.69462490081787,5.69956493377686,7.7416672706604
"76",105,180,1.79738473892212,2.96851205825806,3.93941402435303,5.11160326004028,5.5441837310791,5.66952276229858,5.69364452362061,5.69465112686157,5.70203447341919,7.7416672706604
"77",105,240,2.15028953552246,2.63916182518005,3.62777805328369,4.85366439819336,5.42168235778809,5.63335132598877,5.69128465652466,5.69466972351074,5.70449495315552,7.7416672706604
"78",105,300,1.91251158714294,2.48752880096436,3.38596177101135,4.62567043304443,5.28840494155884,5.58151340484619,5.68655014038086,5.69465494155884,5.706946849823,7.7416672706604
"79",105,360,1.79883289337158,2.4944007396698,3.21561503410339,4.4291033744812,5.15427303314209,5.51749181747437,5.67883348464966,5.69457340240479,5.70938968658447,7.7416672706604
"80",105,420,3.03679943084717,2.92344880104065,3.23593711853027,4.27983379364014,5.02692890167236,5.44531393051147,5.66780042648315,5.69438505172729,5.71182298660278,7.7416672706604
"81",105,480,5.10476875305176,3.99364852905273,3.63680100440979,4.23620939254761,4.92141675949097,5.36993074417114,5.65339994430542,5.69404792785645,5.71424722671509,7.7416672706604
"82",105,540,7.58579635620117,5.58097362518311,4.45153617858887,4.35954093933105,4.86343479156494,5.29911756515503,5.63594722747803,5.69352245330811,5.71666145324707,7.7416672706604
"83",105,600,10.1138534545898,7.46729946136475,5.60365724563599,4.67765855789185,4.87920522689819,5.24382257461548,5.61627960205078,5.69277811050415,5.71906518936157,7.7416672706604
"84",105,660,12.347297668457,9.38041400909424,6.95237970352173,5.17955827713013,4.98598527908325,5.21626377105713,5.59584665298462,5.6917986869812,5.72145795822144,7.7416672706604
"85",105,720,14.5726747512817,10.9370470046997,8.3305606842041,5.81913471221924,5.18708610534668,5.22715902328491,5.57665348052979,5.69059133529663,5.72383975982666,7.7416672706604
"86",105,780,15.3719758987427,12.1089448928833,9.53063011169434,6.5259165763855,5.47052240371704,5.28319025039673,5.56104373931885,5.68919086456299,5.72620964050293,7.7416672706604
"87",105,840,15.0780725479126,12.6310892105103,10.3911018371582,7.21356391906738,5.81061315536499,5.38526773452759,5.55138301849365,5.68766164779663,5.72856712341309,7.7416672706604
"88",105,900,13.7872190475464,12.4168672561646,10.7901430130005,7.79451274871826,6.17145204544067,5.52782726287842,5.54969692230225,5.68609714508057,5.73091220855713,7.7416672706604
"89",105,960,11.7050228118896,11.4928874969482,10.6738882064819,8.19438076019287,6.51233291625977,5.6992335319519,5.55732822418213,5.68461036682129,5.73324489593506,7.7416672706604
"90",105,1020,9.17381858825684,9.99004554748535,10.0631971359253,8.36356449127197,6.79404163360596,5.8832483291626,5.57468366622925,5.68332481384277,5.73556566238403,7.7416672706604
"91",105,1080,6.65528678894043,8.15143775939941,9.05813980102539,8.28574275970459,6.98490571975708,6.06130790710449,5.6011118888855,5.68235921859741,5.73787546157837,7.7416672706604
